19:22:31.753 INFO (Entity.java:228) Table feed_info was missing but it is not required.
19:22:31.753 INFO (GTFSFeed.java:90) Feed ID is undefined.
19:22:31.753 INFO (GTFSFeed.java:92) Feed ID is 'null'.
19:22:31.753 INFO (Entity.java:232) Loading GTFS table agency from agency.txt
19:22:31.754 INFO (Entity.java:228) Table calendar was missing but it is not required.
19:22:31.754 INFO (Entity.java:232) Loading GTFS table calendar_dates from calendar_dates.txt
19:22:31.814 INFO (Entity.java:228) Table fare_attributes was missing but it is not required.
19:22:31.814 INFO (Entity.java:228) Table fare_rules was missing but it is not required.
19:22:31.814 INFO (Entity.java:232) Loading GTFS table routes from routes.txt
19:22:31.825 INFO (Entity.java:232) Loading GTFS table shapes from shapes.txt
19:22:33,202 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:35.420 INFO (Entity.java:240) Record number 500.0k
19:22:37.788 INFO (Entity.java:232) Loading GTFS table stops from stops.txt
19:22:37.861 INFO (Entity.java:228) Table transfers was missing but it is not required.
19:22:37.861 INFO (Entity.java:232) Loading GTFS table trips from trips.txt
19:22:37.987 INFO (Entity.java:228) Table frequencies was missing but it is not required.
19:22:37.988 INFO (Entity.java:232) Loading GTFS table stop_times from stop_times.txt
19:22:43.060 INFO (Entity.java:240) Record number 500.0k
19:22:45.374 INFO (Entity.java:240) Record number 1.0M
19:22:47.922 INFO (Entity.java:240) Record number 1.5M
19:22:50.381 INFO (GTFSFeed.java:105) 0 errors
19:22:50,382 INFO  ~ GtfsImporter: importing agencies...
19:23:28,497 WARN  ~ Shape dist traveled past end of shape, was 4365.654522806557, expected max 4365.654522806557, clamping
19:23:28,498 WARN  ~ Shape dist traveled past end of shape, was 4365.654522806557, expected max 4365.654522806557, clamping
19:23:28,579 INFO  ~ Fixed 30 / 42 stops after first round for trip pattern 9c108555-4f85-4ff4-808a-dc093706e6ed (TENLEYTOWN STATION) on route 4599756f-bb6a-4622-a4af-0874c52c611d
19:23:28,708 INFO  ~ Fixed 18 / 43 stops after first round for trip pattern 0d4164f7-9098-452e-bab0-c9f34ef60dc6 (BROOKLAND STATION) on route 777bdadf-f8c6-4335-86fc-fa1953d1afd1
19:23:29,042 INFO  ~ Fixed 76 / 88 stops after first round for trip pattern 66742048-d447-41e6-87be-a67b00d575f4 (UNITED MEDICAL CENTER) on route f829a800-c614-458e-8e45-6cd9ae3f226a
19:23:29,044 WARN  ~ Shape dist traveled past end of shape, was 17593.102744575597, expected max 17593.102744575597, clamping
19:23:29,093 INFO  ~ Fixed 16 / 19 stops after first round for trip pattern c1d28f8c-476e-4fd3-9127-42faa86b3f2d (PENTAGON CITY STATION) on route d6e75512-873e-48b3-9f35-f21347897c2b
19:23:29,093 WARN  ~ Shape dist traveled past end of shape, was 6902.042838934659, expected max 6902.042838934659, clamping
19:23:29,414 INFO  ~ Fixed 39 / 51 stops after first round for trip pattern b0e2590c-0a3d-4e4e-bac8-03519fe119dd (POTOMAC PARK) on route 24dffea9-c23c-4699-966b-9a5a1c1653bd
19:23:29,529 INFO  ~ Fixed 42 / 54 stops after first round for trip pattern 759b52dd-6d5a-44f5-9a28-cb3398206c2f (POTOMAC AVE STATION) on route 29b289b5-3fdf-4067-9807-a64dd070b32c
19:23:29,576 INFO  ~ Fixed 26 / 34 stops after first round for trip pattern 525085fa-b3e8-4ba8-9c79-f0c3e49db208 (CHEVY CHASE CIRCLE) on route 514138fc-5fe2-4653-8e91-fe5a119ba57e
19:23:29,872 INFO  ~ Fixed 60 / 63 stops after first round for trip pattern a453606a-0d7e-4623-851e-eaa55e261eb9 (GREENBELT STATION) on route 16f6cf10-737c-4a5a-949f-b6ec8c49f51c
19:23:29,880 WARN  ~ Two stops on trip pattern a453606a-0d7e-4623-851e-eaa55e261eb9 map to same point on shape
19:23:29,880 WARN  ~ Two stops on trip pattern a453606a-0d7e-4623-851e-eaa55e261eb9 map to same point on shape
19:23:30,061 INFO  ~ Fixed 46 / 58 stops after first round for trip pattern 6d51a9a2-c6b2-4c94-91c8-f18e3b78404e (RHODE ISLAND AVE STATION) on route bb024eef-1074-4f29-b220-ace593784f74
19:23:30,210 INFO  ~ Fixed 30 / 33 stops after first round for trip pattern a5d3be29-89fd-4712-8dfe-1bef2570686e (GREENBELT STATION) on route d36731cc-84ea-4d5d-9264-81bb178b4cc6
19:23:30,273 INFO  ~ Fixed 25 / 35 stops after first round for trip pattern d648b22d-b823-4adc-8776-b21e3fe403df (BALLSTON) on route 83b1b642-0985-4c9f-b4fd-168cd73ca22a
19:23:30,374 INFO  ~ Loaded 7000 / 49539 trips
19:23:30,460 INFO  ~ Fixed 38 / 43 stops after first round for trip pattern 6b8e1677-81c1-4cb6-ba39-8a634043e2a5 (COLESVILLE) on route fb407bda-3288-4ad8-875e-4163cc1a8c0b
19:23:30,568 INFO  ~ Fixed 34 / 39 stops after first round for trip pattern 06a91189-286d-44ad-85cf-a3cf302fcdd5 (LINCOLNIA) on route e1ddd1e0-ac57-42f1-9ae5-e81fadd482a3
19:23:30,668 INFO  ~ Fixed 37 / 43 stops after first round for trip pattern 53dbfafc-f855-43d5-afad-236bb3c6c28e (SOUTHERN AVE STATION) on route 2a768143-d6a0-4e63-9c7f-e0ef651fa5fc
19:23:30,841 INFO  ~ Fixed 18 / 19 stops after first round for trip pattern 0b6b772f-e488-4c5e-ab33-9735d3ac40ff (SOUTH CAPITOL & ATLANTIC) on route 2a768143-d6a0-4e63-9c7f-e0ef651fa5fc
19:23:31,028 INFO  ~ Fixed 57 / 68 stops after first round for trip pattern 03d7b025-9827-4f06-9826-be1140adca46 (NEW CARROLLTON STATION) on route b8fe3422-4e66-4087-beac-b82d90639791
19:23:31,029 WARN  ~ Shape dist traveled past end of shape, was 20099.65537042093, expected max 20099.65537042093, clamping
19:23:31,030 WARN  ~ Shape dist traveled past end of shape, was 20099.65537042093, expected max 20099.65537042093, clamping
19:23:31,201 INFO  ~ Fixed 27 / 27 stops after first round for trip pattern d8b5ed9c-b188-4204-aca4-39905c210d51 (FORT DRUM) on route 58734787-ac66-4da4-bc4b-ee3f043aebbb
19:23:31,286 INFO  ~ Fixed 33 / 41 stops after first round for trip pattern b4359cfb-8014-4621-bf06-7717766b0361 (BROOKLAND STATION) on route 4599756f-bb6a-4622-a4af-0874c52c611d
19:23:31,520 INFO  ~ Fixed 63 / 71 stops after first round for trip pattern 671eb4b3-a721-4827-a25c-ada56b4e1481 (TYSONS CORNER STATION) on route 29d0d9cd-8b58-47e5-af03-4a42f14048a6
19:23:31,588 INFO  ~ Fixed 27 / 27 stops after first round for trip pattern 7d9c294d-7c7c-4e44-a951-b2361664df70 (FRANCONIA-SPRINGFIELD) on route bcbe2132-0edd-47eb-954c-7cdb6777f025
19:23:31,830 INFO  ~ Fixed 17 / 22 stops after first round for trip pattern 9d879574-42e1-45fd-b4e6-0b899e8f0af7 (GEORGETOWN) on route aea7f134-2589-49cc-adc6-319ed9f3524e
19:23:31,908 INFO  ~ Loaded 8000 / 49539 trips
19:23:31,954 INFO  ~ Fixed 8 / 10 stops after first round for trip pattern 0d176d7f-1be9-412a-b576-95aff88ac8ac (DC VILLAGE VIA BLUE PLAINS) on route 32150f09-c8d4-4051-98bd-0c7baeac4def
19:23:31,978 INFO  ~ Fixed 18 / 20 stops after first round for trip pattern 42ea6457-028c-4f2f-8295-0f5ee55c99a3 (GARFIELD - ANACOSTIA LOOP) on route d8e9ced1-7c0d-408a-be69-f51f44ff72b9
19:23:32,147 INFO  ~ Fixed 50 / 59 stops after first round for trip pattern 48fe55a9-d73c-42d4-88bb-7ef3c3271116 (TWINBROOK STATION) on route 454054fe-da87-4295-b6ff-4033e23b8afa
19:23:32,257 INFO  ~ Fixed 36 / 43 stops after first round for trip pattern b928571a-2886-406f-b8a4-cda75b916657 (CULMORE) on route 20e4ec8d-150a-47e1-b0a9-9a1a7a740a1c
19:23:32,298 INFO  ~ Fixed 22 / 25 stops after first round for trip pattern 79133851-5f4d-4fc8-ab4f-ec12467c8a6e (SOUTHERN AVE STATION) on route f5e7de0a-9bb6-4499-8cc2-ce579c362245
19:23:32,560 INFO  ~ Fixed 49 / 54 stops after first round for trip pattern 3f852aad-3b5b-40d2-af44-0aedacc82e43 (GREENBELT STATION) on route ca0768b2-263b-451e-9af8-707ee1a68a71
19:23:32,879 INFO  ~ Fixed 61 / 69 stops after first round for trip pattern cbac4346-37f6-4aea-b33c-12691df5c272 (BALLSTON) on route 8502291b-5c5d-4f36-9799-dbd2658168f7
19:23:33,116 INFO  ~ Fixed 52 / 66 stops after first round for trip pattern e27ab539-a300-4964-91e9-1201d08fa044 (N V C C - ANNANDALE) on route 1c4a68b5-5ad1-43f4-8887-c7c80d4d9fa5
19:23:33,249 INFO  ~ Fixed 36 / 49 stops after first round for trip pattern 8ae1e6fc-93e7-46d9-a49c-6dec8ba822fc (MCPHERSON SQUARE) on route f85fc952-8ec2-44c0-aa40-a0a49a954224
19:23:33,284 INFO  ~ Fixed 22 / 25 stops after first round for trip pattern 49784572-c069-43cb-8bc6-2968b82cff2a (BALLSTON STATION) on route 63a212ee-0a3c-4502-b190-2b4248de5422
19:23:33,285 WARN  ~ Shape dist traveled past end of shape, was 7650.18543905452, expected max 7650.18543905452, clamping
19:23:33,404 INFO  ~ Fixed 51 / 55 stops after first round for trip pattern caf5801e-bcad-4167-9f0a-d5ad96b44093 (SILVER SPRING STATION) on route 086b1b16-ba61-442d-a3f0-ea7e870a00ce
19:23:33,693 INFO  ~ Fixed 54 / 73 stops after first round for trip pattern 392eaaf8-2d13-43b5-b898-f4562fe1612a (DEANWOOD STATION) on route 18ae1c27-9702-42d0-ba65-f6a9e7c23b31
19:23:33,697 WARN  ~ Shape dist traveled past end of shape, was 22238.577959564493, expected max 22238.577959564493, clamping
19:23:33,697 WARN  ~ Shape dist traveled past end of shape, was 22238.577959564493, expected max 22238.577959564493, clamping
19:23:33,762 INFO  ~ Fixed 25 / 31 stops after first round for trip pattern e2f183ff-d7a6-4dfc-867c-a323a2d487f2 (ROSSLYN) on route 88a364c3-dc11-4091-b8bb-336c0e2519f7
19:23:33,815 INFO  ~ Fixed 37 / 41 stops after first round for trip pattern b05dab92-d158-4ff7-ba28-8650418628ca (FRIENDSHIP HEIGHTS) on route 41ba1e63-533f-4eb2-81e3-d4c0ada0b0d7
19:23:34,137 INFO  ~ Fixed 66 / 79 stops after first round for trip pattern 49a7df57-a0ad-45ef-b00e-31b2769d8563 (COLLEGE PARK STATION) on route a231852c-67bd-4eb0-874d-d6b116737c58
19:23:34,180 INFO  ~ Fixed 4 / 5 stops after first round for trip pattern 5a7dd126-d971-4776-8b55-cd65da45ccab (PENTAGON) on route b251ea97-f00a-407b-bb9e-4a78ed238086
19:23:34,239 INFO  ~ Fixed 32 / 40 stops after first round for trip pattern 4122d3db-0526-434f-a4d8-9a59570715b2 (FORESTVILLE) on route 391a9985-5e5f-46b7-8dc6-9b2e66b2f0a5
19:23:34,240 WARN  ~ Shape dist traveled past end of shape, was 10833.054746648142, expected max 10833.054746648142, clamping
19:23:34,474 INFO  ~ Fixed 56 / 65 stops after first round for trip pattern 5eaffbd8-32c4-47e1-8958-0d553551ba78 (KENNEDY CENTER) on route f8346fd3-2fb8-4e48-8348-82039c822708
19:23:34,751 INFO  ~ Fixed 59 / 78 stops after first round for trip pattern c534e461-dbb2-4cc6-bc5c-2ec7e4ae42b7 (TAKOMA STATION) on route 495bc5f6-d4fe-4763-9dab-f2fb19b94f96
19:23:34,898 INFO  ~ Fixed 31 / 43 stops after first round for trip pattern 6833aa4d-dbb2-45cc-a9fc-5a055d963414 (WASHINGTON HOSPITAL CENTER) on route dabee5cc-3a9a-4760-ac59-37b0f52d6756
19:23:34,899 WARN  ~ Shape dist traveled past end of shape, was 11899.71791133745, expected max 11899.71791133745, clamping
19:23:35,041 INFO  ~ Fixed 20 / 24 stops after first round for trip pattern 2f85adf4-555b-45f7-9aef-0a2534d7ca1d (REAGAN NATIONAL AIRPORT VIA PENTAGON) on route f26cf571-31b2-4eeb-8f86-494988b85995
19:23:35,069 INFO  ~ Fixed 22 / 23 stops after first round for trip pattern aa77ab17-3910-441e-9fb0-370eb495bbe8 (TEMPLE HILLS) on route 6e2a2df5-749b-47ad-8535-915abedce103
19:23:35,088 INFO  ~ Fixed 18 / 19 stops after first round for trip pattern 7fe5abd1-b724-4548-b46b-8598a02bc91f (PENTAGON) on route 0c93e3e1-364d-49b4-8a90-a429b50f590c
19:23:35,160 INFO  ~ Fixed 33 / 43 stops after first round for trip pattern 79773e52-3470-4f22-b8d6-81734a00c47a (FEDERAL TRIANGLE) on route d29c7c3f-f453-4547-8413-a75fc4a845d0
19:23:35,393 INFO  ~ Fixed 40 / 51 stops after first round for trip pattern d178a694-e565-42e3-a8a2-50d794ec94ab (NEW CARROLLTON STATION VIA GREENBELT STATION) on route 1f05e5a6-9758-4d53-af38-3902b65ff3f8
19:23:35,396 WARN  ~ Shape dist traveled past end of shape, was 38429.062252115575, expected max 38429.062252115575, clamping
19:23:35,447 INFO  ~ Fixed 23 / 30 stops after first round for trip pattern 769d8072-76cf-481f-84ef-2f8be880106d (EAST KETTERING) on route ff2c741b-372b-4805-ba9d-5c3f0471c36a
19:23:35,468 INFO  ~ Fixed 14 / 17 stops after first round for trip pattern e9c251e8-7e66-4ea5-9bd9-45d670862717 (FORT TOTTEN STATION) on route 291bc5d5-f2e4-4974-ba72-f9e15054e26e
19:23:35,807 INFO  ~ Fixed 74 / 87 stops after first round for trip pattern 0f4df7b7-9817-4ca0-86fd-b2809965bbb6 (PENTAGON) on route 238a6232-f250-4d9d-847f-acc0d5c47539
19:23:35,818 INFO  ~ Fixed 7 / 8 stops after first round for trip pattern d7a92132-1c60-4df5-9ac9-96e5532f338c (PENTAGON) on route ad03570f-7f5b-4a33-aeab-e94e9ec367cd
19:23:35,874 INFO  ~ Fixed 16 / 20 stops after first round for trip pattern 4901d6e3-fbef-4f82-9c83-70adcc34055d (KING ST STATION) on route a97fdbeb-13cb-4314-93d3-0608c476d283
19:23:35,918 INFO  ~ Loaded 9000 / 49539 trips
19:23:35,962 INFO  ~ Fixed 20 / 24 stops after first round for trip pattern b21ee5c1-7d5f-4480-91d8-a7995684bf85 (SKYLINE CITY) on route a3313c21-5590-462a-942c-004d0b43ca86
19:23:35,963 WARN  ~ Shape dist traveled past end of shape, was 11358.437764697219, expected max 11358.437764697219, clamping
19:23:36,022 INFO  ~ Fixed 32 / 37 stops after first round for trip pattern c3782a0b-d904-4d3b-8a28-2b7e25b4fd61 (WHEATON STATION) on route ca0768b2-263b-451e-9af8-707ee1a68a71
19:23:36,136 INFO  ~ Fixed 44 / 48 stops after first round for trip pattern 3f284080-07d5-4f26-b907-769a3641150d (TYSONS CORNER STATION) on route bf337fd5-ff77-476f-8944-e49d7f5e4d1d
19:23:36,172 INFO  ~ Fixed 19 / 24 stops after first round for trip pattern be6c19b9-f46e-492d-b333-ec7a7b671cae (PINEHURST) on route 9b478bcf-d7ac-4d9a-9c4d-02bff9b56aca
19:23:36,251 INFO  ~ Fixed 21 / 29 stops after first round for trip pattern 8b744f04-bd2a-4c96-ad03-2e4f5243e17f (ARCHIVES) on route 8ed59dab-efdc-44fd-b2b1-37b530a2f5b5
19:23:36,341 INFO  ~ Fixed 26 / 30 stops after first round for trip pattern a68bb7ae-b637-44bf-be29-2853a15f5a85 (WHITE OAK) on route c6d0a86c-47d0-4320-b863-fe033b532537
19:23:36,478 INFO  ~ Fixed 47 / 52 stops after first round for trip pattern 8cb0be1e-d129-40d9-ab73-eed5d8e1cc3c (DUNN LORING STATION) on route 6ffbe66d-63da-42d3-90cf-34e7a5679982
19:23:36,529 INFO  ~ Fixed 21 / 25 stops after first round for trip pattern 1b84b651-58c0-455e-96bc-7d12e74dd02d (MINNESOTA AVE STATION) on route c7449c4c-793b-4098-b220-43ca3ca39e7b
19:23:36,746 INFO  ~ Fixed 9 / 20 stops after first round for trip pattern adc53628-1355-4ece-baa7-797a474db9da (WHITE FLINT STATION) on route d3a223e2-28ab-47f0-a4ff-88b303ce425a
19:23:36,747 WARN  ~ Shape dist traveled past end of shape, was 14207.628536859647, expected max 14207.628536859647, clamping
19:23:36,748 WARN  ~ Shape dist traveled past end of shape, was 14207.628536859647, expected max 14207.628536859647, clamping
19:23:36,748 WARN  ~ Shape dist traveled past end of shape, was 14207.628536859647, expected max 14207.628536859647, clamping
19:23:36,804 INFO  ~ Fixed 26 / 31 stops after first round for trip pattern c3106746-9929-42c0-9ec4-b057f43048b1 (PENTAGON CITY STATION) on route 9062c900-b5d2-4472-a301-5eb227ebfd66
19:23:36,806 WARN  ~ Shape dist traveled past end of shape, was 9804.469919736248, expected max 9804.469919736248, clamping
19:23:37,017 INFO  ~ Fixed 41 / 49 stops after first round for trip pattern 0e402651-cd2d-4501-9707-534103dfbdba (GREENBELT STATION) on route 7877c70b-5e26-4281-8cb7-76a85f186f4c
19:23:37,193 INFO  ~ Fixed 51 / 66 stops after first round for trip pattern 41722b64-3acd-4b69-8243-1f1906e4ae4a (MALCOLM X & MLK AVENUES) on route a41b527c-7bad-4fc6-9dd0-a2a4f55fe4b9
19:23:37,207 INFO  ~ Fixed 3 / 4 stops after first round for trip pattern a68a0a5a-c3b5-4a61-a91f-451e868902fc (PARK CENTER) on route e9a57196-7f71-4340-828b-1fb2342e764f
19:23:37,408 INFO  ~ Fixed 44 / 54 stops after first round for trip pattern ce1df576-8169-452c-8461-da8f9aaa571b (MT VERNON) on route 24dffea9-c23c-4699-966b-9a5a1c1653bd
19:23:37,411 WARN  ~ Shape dist traveled past end of shape, was 35350.64435207841, expected max 35350.64435207841, clamping
19:23:37,412 WARN  ~ Shape dist traveled past end of shape, was 35350.64435207841, expected max 35350.64435207841, clamping
19:23:37,495 INFO  ~ Fixed 41 / 44 stops after first round for trip pattern 789c9f48-5a53-49a7-8f41-e797c2ca0b99 (FEDERAL TRIANGLE) on route 9006c58b-3e5d-4725-9e04-947b2e06cb70
19:23:37,547 INFO  ~ Fixed 16 / 20 stops after first round for trip pattern 62c4025e-640f-40f9-8e81-228699393128 (TENLEYTOWN STATION) on route 9b478bcf-d7ac-4d9a-9c4d-02bff9b56aca
19:23:37,548 WARN  ~ Shape dist traveled past end of shape, was 5208.182291042096, expected max 5208.182291042096, clamping
19:23:37,657 INFO  ~ Fixed 46 / 49 stops after first round for trip pattern 1ed87f26-7e5b-4a18-acbf-33e751f102b3 (SILVER SPRING STATION) on route 086b1b16-ba61-442d-a3f0-ea7e870a00ce
19:23:37,945 INFO  ~ Fixed 19 / 48 stops after first round for trip pattern 47e35d18-a497-43d1-825a-bf2210a26ac9 (MINNESOTA AVE STATION) on route acbdc726-51b4-4314-a341-8bc12012777f
19:23:37,973 INFO  ~ Fixed 11 / 12 stops after first round for trip pattern 78a5e705-17b1-45bb-adf2-42210dae508f (FDA / FRC) on route 703d5e5e-9a16-41af-941c-59be7bc68564
19:23:38,047 INFO  ~ Fixed 33 / 42 stops after first round for trip pattern baeb5a68-bf2d-4e14-9e76-4230f043bbe2 (PENTAGON) on route 2928902c-f9fa-4806-9e69-383d66f3e81b
19:23:38,172 INFO  ~ Fixed 46 / 50 stops after first round for trip pattern 8140f6c1-dad8-49a3-a564-15281dc3ecf4 (KING STREET - OLD TOWN STATION) on route fd94d309-87ba-47c2-a7f1-649be2e841fe
19:23:38,243 INFO  ~ Fixed 22 / 26 stops after first round for trip pattern 5bc5d010-8a7a-4508-8114-8b18d3fe4609 (SILVER SPRING STATION) on route c9300709-f7d0-47f2-b373-4d092307de11
19:23:38,255 INFO  ~ Fixed 21 / 21 stops after first round for trip pattern 7efbed7b-edce-4f8a-ac86-4dfd51aa14a0 (HUNTINGTON) on route 85eb7683-ac32-49d9-b969-fc8109723f7b
19:23:38,422 INFO  ~ Fixed 46 / 54 stops after first round for trip pattern b3519987-d64a-4a14-afad-194c4c3bafd4 (FARRAGUT SQUARE) on route 5a0b5253-6aeb-480d-bd55-c03d8fb677e9
19:23:38,538 INFO  ~ Fixed 37 / 45 stops after first round for trip pattern 9b690da1-ff17-40cb-8c24-ea204de05f20 (SUITLAND STATION) on route f0647e83-20b7-42a7-a5f8-46429d343d38
19:23:38,543 INFO  ~ Loaded 10000 / 49539 trips
19:23:38,568 INFO  ~ Fixed 4 / 5 stops after first round for trip pattern 6ccfbc48-e2b0-452c-b652-c4a9f6a48412 (CROFTON) on route 4db268fd-2c00-410d-9f0b-626716e6e800
19:23:38,585 INFO  ~ Fixed 17 / 19 stops after first round for trip pattern 2222a574-0782-40b6-be65-7cf66164d8f0 (ARCHBISHOP CARROLL HIGH SCHOOL) on route a101b93f-144d-4023-91be-847d28e2dd15
19:23:38,653 INFO  ~ Fixed 35 / 41 stops after first round for trip pattern 9d4bad62-44ed-4719-bbae-283c2243bf53 (COAST GUARD HQ VIA ANACOSTIA STATION) on route 58734787-ac66-4da4-bc4b-ee3f043aebbb
19:23:38,879 INFO  ~ Fixed 59 / 69 stops after first round for trip pattern 9c3b28cb-78e5-4125-a99e-4f7f1c20bfb3 (FRIENDSHIP HEIGHTS) on route f655616f-684e-48aa-a1a9-0a3a7ad02ea5
19:23:38,881 WARN  ~ Shape dist traveled past end of shape, was 25306.694724268607, expected max 25306.694724268607, clamping
19:23:38,968 INFO  ~ Fixed 8 / 10 stops after first round for trip pattern 6144745c-55b2-4086-9c57-4dde8bd2c98e (BRANCH AVE STATION) on route 8a3e96b0-3d70-4041-a75d-47983c1a6389
19:23:38,970 WARN  ~ Shape dist traveled past end of shape, was 10274.559094068132, expected max 10274.559094068132, clamping
19:23:39,200 INFO  ~ Fixed 55 / 69 stops after first round for trip pattern 68a24076-c430-4a12-924f-c573e012f6dc (BURTONSVILLE) on route 9d43c59c-0d0a-4f8f-8821-1cb93964a9b6
19:23:39,531 INFO  ~ Fixed 51 / 58 stops after first round for trip pattern 45559e19-5401-4ad9-9291-e679c29565cd (CAPITOL HEIGHTS STATION) on route a92ae21c-9adf-4fa1-b4ca-141eb353aca7
19:23:39,698 INFO  ~ Fixed 67 / 75 stops after first round for trip pattern 035a55e6-a2eb-44bb-9d7c-953875c14595 (WASHINGTON OVERLOOK) on route f829a800-c614-458e-8e45-6cd9ae3f226a
19:23:39,699 WARN  ~ Shape dist traveled past end of shape, was 15780.939286047986, expected max 15780.939286047986, clamping
19:23:39,799 INFO  ~ Fixed 36 / 39 stops after first round for trip pattern c08f6cc9-0f6b-48cf-b10b-6463bb58fc86 (CRYSTAL CITY) on route a81ee200-dd7f-4ae7-b117-4fa12467a04b
19:23:39,838 INFO  ~ Fixed 6 / 8 stops after first round for trip pattern f9b0a0f3-de24-4d06-b8c1-f98acf8044ff (CROFTON) on route 4db268fd-2c00-410d-9f0b-626716e6e800
19:23:39,839 WARN  ~ Shape dist traveled past end of shape, was 23581.22581288955, expected max 23581.225800413045, clamping
19:23:39,908 INFO  ~ Fixed 9 / 14 stops after first round for trip pattern 03a5b725-1e0c-4d99-863a-0b67279219f1 (SOUTHERN AVE STATION) on route 1f0375b7-5010-4ef9-9df3-69d72473233c
19:23:39,919 WARN  ~ Shape dist traveled past end of shape, was 39730.31797544419, expected max 39730.31797544419, clamping
19:23:40,089 INFO  ~ Fixed 56 / 61 stops after first round for trip pattern 19c57198-0553-4c35-aed6-2ff1cf392cb9 (NEW CARROLLTON STATION) on route 731ba8e4-d838-43fb-856e-6d60c9f473dc
19:23:40,177 INFO  ~ Fixed 38 / 41 stops after first round for trip pattern 68426b23-a56d-4631-9c9d-8d9c08475f10 (PENTAGON) on route 6b590aed-439e-4e69-b2ca-ab1dbdb48894
19:23:40,184 INFO  ~ Fixed 5 / 5 stops after first round for trip pattern 85367b1f-8f40-4032-944a-f1884d190451 (SILVER SPRING) on route 675d11b4-e400-4c17-9a72-b1b3ace62d85
19:23:40,307 INFO  ~ Fixed 38 / 51 stops after first round for trip pattern 959a521d-72a2-4433-b846-2ac5986f834b (NEW CARROLLTON STATION) on route 56db33d3-4290-4545-b21b-1bdf3f2f7937
19:23:40,564 INFO  ~ Fixed 40 / 55 stops after first round for trip pattern 9dbaec9d-4072-4863-a8e7-0280e8a8be70 (CHEVERLY STATION) on route 8591c000-2379-43a1-a8ae-ffcc23d49467
19:23:40,594 INFO  ~ Fixed 18 / 22 stops after first round for trip pattern c2dbfac0-804d-4549-b491-2bd853f9dd55 (LANDOVER STATION) on route eac6c002-920d-446f-96f7-72a8151901db
19:23:40,594 WARN  ~ Shape dist traveled past end of shape, was 7096.217934628442, expected max 7096.217934628442, clamping
19:23:40,595 WARN  ~ Shape dist traveled past end of shape, was 7096.217934628442, expected max 7096.217934628442, clamping
19:23:40,660 INFO  ~ Fixed 36 / 42 stops after first round for trip pattern d520667d-3e60-44a2-9cc9-c0f4337da9d7 (FORT TOTTEN STATION) on route 291bc5d5-f2e4-4974-ba72-f9e15054e26e
19:23:41,196 INFO  ~ Fixed 31 / 36 stops after first round for trip pattern 6476f7d2-d2de-441c-ae1b-e3165ab58162 (BROOKLAND STATION) on route db100496-6eb0-4467-904a-87ecbbab2964
19:23:41,353 INFO  ~ Fixed 36 / 42 stops after first round for trip pattern db43e98c-7015-4f2d-822c-5468ae929ee0 (FORT WASHINGTON PARK & RIDE) on route 14c5f730-3636-4ce3-a4bb-0734164faf9b
19:23:41,374 INFO  ~ Fixed 3 / 6 stops after first round for trip pattern d90c1832-a94a-4cc6-90b5-49e1f69df91f (SILVER SPRING STATION) on route 008ddbb6-73a5-4bc4-b10e-a4f5f1e4c512
19:23:41,436 INFO  ~ Fixed 33 / 41 stops after first round for trip pattern b6d19599-4e5a-4792-9374-881435f3e93b (ARCHIVES) on route 41ba1e63-533f-4eb2-81e3-d4c0ada0b0d7
19:23:41,567 INFO  ~ Fixed 31 / 34 stops after first round for trip pattern 7cfc0629-746a-4269-8f0b-8965519f01c4 (16TH & COLORADO) on route f85fc952-8ec2-44c0-aa40-a0a49a954224
19:23:41,647 INFO  ~ Fixed 35 / 38 stops after first round for trip pattern d471b08d-a092-47cb-821f-1a196ce206ea (FARRAGUT SQUARE) on route f2a318a9-ac81-4da3-b32c-8044ebe195c3
19:23:41,693 INFO  ~ Fixed 17 / 19 stops after first round for trip pattern 32045095-a0cc-46da-b832-e56bf3d363ec (PENTAGON) on route e0698c41-3475-4c41-86a9-e656df0a1023
19:23:41,789 INFO  ~ Fixed 35 / 40 stops after first round for trip pattern 51e7ff47-6e29-4d3b-8534-c88acf4aad69 (MCPHERSON SQUARE) on route 97e0859e-5594-47a5-ac7b-b69cc7fd0b8e
19:23:41,790 WARN  ~ Shape dist traveled past end of shape, was 12547.987282509766, expected max 12547.987282509766, clamping
19:23:41,840 INFO  ~ Fixed 27 / 30 stops after first round for trip pattern d2258724-1de3-42c5-af47-e80a6a7b2811 (SEVEN CORNERS) on route c426e40b-6016-4d05-a935-c13ab2709189
19:23:41,841 WARN  ~ Shape dist traveled past end of shape, was 10524.610137634561, expected max 10524.610137634561, clamping
19:23:42,067 INFO  ~ Fixed 55 / 67 stops after first round for trip pattern b1cbd4e8-110f-43e6-8632-c25591ed447e (CAMP SPRINGS) on route d0547e0f-e3b1-4c3e-8b34-0ff080071666
19:23:42,203 INFO  ~ Fixed 54 / 62 stops after first round for trip pattern e6e468ae-3dd5-486d-ab46-22a9bb99e8d8 (MONTGOMERY MALL) on route 5844b309-3754-4210-bacd-7324283a47f5
19:23:42,210 INFO  ~ Loaded 11000 / 49539 trips
